Source IP,Source Port,Destination IP,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
192.168.190.15,36334,192.168.190.10,6,2024-03-21 14:50:07,80,6218.671798706055,6,6,422,11349,84.0,66.0,70.33333333333333,6.774133810967191,7306.0,66.0,1891.5,2773.385040583679,1892847.9233217037,1929.6725069968945,0.5653337998823686,1.1328759365701053,4.099845886230469,0.0002384185791015625,6.134986877441406,1.2269973754882812,1.4884620229179595,4.099845886230469,0.0002384185791015625,6.15692138671875,1.23138427734375,1.603526429194818,4.38380241394043,0.09131431579589844,0,0,0,0,120,120,964.8362534984473,964.8362534984473,66,7306,980.9166666666666,2162.178818473522,4675017.243055556,1,0,0,0,0,0,0,0,1.0,980.9166666666666,70.33333333333333,1891.5,120,0.0,0.0,0.0,0.0,0.0,0.0,6,422,6,11349,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,36348,192.168.190.10,6,2024-03-21 14:50:07,80,150699.13864135742,9,7,642,11396,106.0,66.0,71.33333333333333,12.507775359529145,2962.0,66.0,1628.0,1367.4923870250352,79881.0139761232,106.17180790978328,10.046609242757162,26.341289360745392,97.22399711608887,0.0007152557373046875,150.69913864135742,18.837392330169678,33.699313780066056,97.22399711608887,0.0007152557373046875,150.0985622406006,25.016427040100098,37.39724988351139,98.04868698120117,0.20265579223632812,0,0,0,0,180,140,59.7216419492531,46.450165960530185,66,2962,752.375,1189.3551233231394,1414565.609375,1,0,0,0,0,0,0,0,0.7777777777777778,752.375,71.33333333333333,1628.0,180,0.0,0.0,0.0,0.0,0.0,0.0,9,642,7,11396,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,520,192.168.190.10,6,2024-03-21 14:50:07,8090,217859.98344421387,5,5,382,2759,110.0,66.0,76.4,17.083325203250098,2487.0,66.0,551.8,967.6049607148569,14417.516931485023,45.90104085159192,24.206664827134873,65.799652576694,210.2949619293213,0.27871131896972656,217.58127212524414,54.395318031311035,90.55057739697382,211.20238304138184,0.3833770751953125,217.45038032531738,54.362595081329346,90.58130622950284,211.2448215484619,1.1861324310302734,0,0,0,0,100,100,22.95052042579596,22.95052042579596,66,2487,314.1,724.4148604218443,524776.8900000001,1,0,0,0,0,0,0,0,1.0,314.1,76.4,551.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,382,5,2759,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46687,192.168.190.10,6,2024-03-21 14:50:07,443,43.8690185546875,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,2598644.8695652173,45590.260869565216,0.0438690185546875,0.0,0.0438690185546875,0.0438690185546875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22795.130434782608,22795.130434782608,54,60,57.0,3.0,9.0,1,0,0,0,0,0,0,0,1.0,57.0,60.0,54.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1,60,1,54,1024,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46687,192.168.190.10,6,2024-03-21 14:50:07,22,234.12704467773438,2,1,120,58,60.0,60.0,60.0,0.0,58.0,58.0,58.0,0.0,760270.9898167006,12813.55600814664,0.11706352233886719,0.07009506225585938,0.18715858459472656,0.04696846008300781,0.23412704467773438,0.23412704467773438,0.0,0.23412704467773438,0.23412704467773438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8542.370672097759,4271.185336048879,58,60,59.333333333333336,0.9428090415820634,0.888888888888889,1,0,0,0,0,0,0,0,0.5,59.333333333333336,60.0,58.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,58,1024,64240,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46687,192.168.190.10,6,2024-03-21 14:50:07,80,751.0185241699219,2,1,120,58,60.0,60.0,60.0,0.0,58.0,58.0,58.0,0.0,237011.46412698412,3994.575238095238,0.37550926208496094,0.2281665802001953,0.6036758422851562,0.14734268188476562,0.7510185241699219,0.7510185241699219,0.0,0.7510185241699219,0.7510185241699219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,2663.0501587301587,1331.5250793650794,58,60,59.333333333333336,0.9428090415820634,0.888888888888889,1,0,0,0,0,0,0,0,0.5,59.333333333333336,60.0,58.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,58,1024,64240,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46692,192.168.190.10,6,2024-03-21 14:50:09,443,88.69171142578125,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,1285351.2258064516,22550.021505376346,0.08869171142578125,0.0,0.08869171142578125,0.08869171142578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11275.010752688173,11275.010752688173,54,60,57.0,3.0,9.0,1,0,0,0,0,0,0,0,1.0,57.0,60.0,54.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1,60,1,54,1024,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46687,192.168.190.10,6,2024-03-21 14:50:10,8090,762.4626159667969,2,1,120,58,60.0,60.0,60.0,0.0,58.0,58.0,58.0,0.0,233454.06879299562,3934.6191369606004,0.38123130798339844,0.10728836059570312,0.48851966857910156,0.2739429473876953,0.7624626159667969,0.7624626159667969,0.0,0.7624626159667969,0.7624626159667969,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,2623.0794246404002,1311.5397123202001,58,60,59.333333333333336,0.9428090415820634,0.888888888888889,1,0,0,0,0,0,0,0,0.5,59.333333333333336,60.0,58.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,58,1024,64240,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,46694,192.168.190.10,6,2024-03-21 14:50:11,443,99.42054748535156,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,1146644.2589928058,20116.565947242205,0.09942054748535156,0.0,0.09942054748535156,0.09942054748535156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10058.282973621102,10058.282973621102,54,60,57.0,3.0,9.0,1,0,0,0,0,0,0,0,1.0,57.0,60.0,54.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1,60,1,54,1024,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,38266,192.168.190.10,6,2024-03-21 14:50:12,22,19547.462463378906,5,3,338,247,74.0,66.0,67.6,3.1999999999999997,107.0,66.0,82.33333333333333,17.745108872274887,29927.15812070059,409.2602819924867,2.792494637625558,4.95507813367803,14.880657196044922,0.0858306884765625,19.547462463378906,4.886865615844727,6.129056019291751,15.446901321411133,0.579833984375,18.695592880249023,9.347796440124512,6.026864051818848,15.37466049194336,3.320932388305664,0,0,0,0,100,60,255.7876762453042,153.4726057471825,66,107,73.125,13.242332687257182,175.359375,1,0,0,0,0,0,0,0,0.6,73.125,67.6,82.33333333333333,100,0.0,0.0,0.0,0.0,0.0,0.0,5,338,3,247,64240,510,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,35970,192.168.190.10,6,2024-03-21 14:50:12,80,6017756.223678589,8,6,554,11349,84.0,66.0,69.25,6.15934249737746,2962.0,66.0,1891.5,1307.660729445269,1977.9797581637206,2.3264485099800125,462.90432489835297,1599.7450197716953,6004.575729370117,0.0,6017.756223678589,859.6794605255127,2100.3979494986374,6004.575729370117,0.0,6006.572723388672,1201.3145446777344,2401.89965234691,6005.113840103149,0.1010894775390625,0,0,0,0,160,120,1.3293991485600072,0.9970493614200053,66,2962,850.2142857142857,1243.4129401755147,1546075.739795918,1,0,0,0,0,0,0,0,0.75,850.2142857142857,69.25,1891.5,160,0.0,0.0,0.0,0.0,0.0,0.0,8,554,6,11349,64240,509,1,20,0.0,0.0,0.0,0.0,6004.575729370117,0.0,6004.575729370117,6004.575729370117
192.168.190.15,37192,192.168.190.10,6,2024-03-21 14:50:12,8090,11011398.553848267,5,3,342,206,74.0,66.0,68.4,3.1999999999999997,74.0,66.0,68.66666666666667,3.7712361663282534,49.766612053878006,0.7265198839982191,1573.056936264038,2500.2539592005237,6004.165887832642,0.19621849060058594,11011.398553848267,2752.8496384620667,2773.7632397723687,6004.165887832642,0.6592273712158203,11010.72907447815,5505.364537239075,499.996542930603,6005.361080169678,5005.367994308472,0,0,0,0,100,60,0.45407492749888695,0.27244495649933215,66,74,68.5,3.427827300200522,11.75,1,0,0,0,0,0,0,0,0.6,68.5,68.4,68.66666666666667,100,0.0,0.0,0.0,0.0,0.0,0.0,5,342,3,206,64240,510,1,20,0.0,0.0,0.0,0.0,6004.165887832642,0.0,6004.165887832642,6004.165887832642
192.168.190.15,40132,192.168.190.10,6,2024-03-21 14:50:23,8090,987851.1428833008,5,5,356,897,84.0,66.0,71.2,7.11055553385247,625.0,66.0,179.4,222.8215429441238,1268.4097285576784,10.1229826700533,109.76123809814453,308.30081863619915,981.762170791626,0.04029273986816406,987.5192642211914,246.87981605529785,424.6609547715941,982.4106693267822,0.202178955078125,987.3640537261963,246.84101343154907,424.3092356195256,981.762170791626,0.5629062652587891,0,0,0,0,100,100,5.06149133502665,5.06149133502665,66,625,125.3,166.66376330804485,27776.809999999998,1,0,0,0,0,0,0,0,1.0,125.3,71.2,179.4,100,0.0,0.0,0.0,0.0,0.0,0.0,5,356,5,897,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40138,192.168.190.10,6,2024-03-21 14:50:24,8090,13104.438781738281,5,5,360,489,88.0,66.0,72.0,8.579044235810887,217.0,66.0,97.8,59.680482571775514,64787.2079179099,763.1002110472309,1.4560487535264757,2.3481218551686553,7.432460784912109,0.000476837158203125,12.88914680480957,3.2222867012023926,3.300369122789993,8.466720581054688,0.000476837158203125,12.693643569946289,3.1734108924865723,2.852277155522616,7.432460784912109,0.431060791015625,0,0,0,0,100,100,381.55010552361546,381.55010552361546,66,217,84.9,44.54312517100703,1984.0899999999997,1,0,0,0,0,0,0,0,1.0,84.9,72.0,97.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,360,5,489,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40142,192.168.190.10,6,2024-03-21 14:50:24,8090,9210.348129272461,5,5,360,2419,88.0,66.0,72.0,8.579044235810887,2147.0,66.0,483.8,831.6057719857408,301725.8371773964,1085.7352903108902,1.0233720143636067,1.6237770731123446,5.470991134643555,0.000476837158203125,8.85152816772461,2.2128820419311523,2.046445499640286,5.470991134643555,0.000476837158203125,8.807897567749023,2.201974391937256,2.2983467453529145,6.108283996582031,0.24843215942382812,0,0,0,0,100,100,542.8676451554451,542.8676451554451,66,2147,277.9,623.069570754342,388215.68999999994,1,0,0,0,0,0,0,0,1.0,277.9,72.0,483.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,360,5,2419,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40144,192.168.190.10,6,2024-03-21 14:50:24,8090,12300.729751586914,5,5,382,2753,110.0,66.0,76.4,17.083325203250098,2481.0,66.0,550.6,965.2049730497663,254862.92791657784,812.9598976605354,1.3667477501763239,2.1429473548007767,7.153511047363281,0.000476837158203125,11.931896209716797,2.982974052429199,3.1678466864546344,8.281707763671875,0.000476837158203125,11.85464859008789,2.9636621475219727,2.5709222090884296,7.153511047363281,0.5586147308349609,0,0,0,0,100,100,406.4799488302677,406.4799488302677,66,2481,313.5,722.6151465337549,522172.65,1,0,0,0,0,0,0,0,1.0,313.5,76.4,550.6,100,0.0,0.0,0.0,0.0,0.0,0.0,5,382,5,2753,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40152,192.168.190.10,6,2024-03-21 14:50:24,8090,17794.60906982422,5,5,370,2609,98.0,66.0,74.0,12.393546707863734,2337.0,66.0,521.8,907.6052886580158,167410.25263947694,561.9679511227826,1.9771787855360243,4.155955593604552,13.666391372680664,0.0007152557373046875,17.467021942138672,4.366755485534668,5.972555082208495,14.659404754638672,0.0007152557373046875,17.331361770629883,4.332840442657471,5.4322358983983055,13.666391372680664,0.33545494079589844,0,0,0,0,100,100,280.9839755613913,280.9839755613913,66,2337,297.9,679.7659082360633,462081.69000000006,1,0,0,0,0,0,0,0,1.0,297.9,74.0,521.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,370,5,2609,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40162,192.168.190.10,6,2024-03-21 14:50:24,8090,11397.838592529297,5,5,352,2531,80.0,66.0,70.4,5.71314274283428,2259.0,66.0,506.2,876.4054769340502,252942.69405513952,877.3593272810945,1.266426510281033,2.324136196323105,7.73310661315918,0.0591278076171875,11.045694351196289,2.7614235877990723,3.288427261900241,8.39686393737793,0.25391578674316406,10.994911193847656,2.748727798461914,2.9582393780446807,7.73310661315918,0.3638267517089844,0,0,0,0,100,100,438.67966364054723,438.67966364054723,66,2259,288.3,656.9170495580094,431540.01000000007,1,0,0,0,0,0,0,0,1.0,288.3,70.4,506.2,100,0.0,0.0,0.0,0.0,0.0,0.0,5,352,5,2531,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40178,192.168.190.10,6,2024-03-21 14:50:24,8090,12326.240539550781,5,5,344,2443,74.0,66.0,68.8,3.4871191548325386,2171.0,66.0,488.6,841.205706114741,226103.00286266924,811.2773694390715,1.369582282172309,2.5566210737298207,8.516550064086914,0.1456737518310547,12.090921401977539,3.0227303504943848,3.6864731313014616,9.36269760131836,0.2892017364501953,11.89875602722168,2.97468900680542,3.2491643475969383,8.516550064086914,0.4527568817138672,0,0,0,0,100,100,405.6386847195358,405.6386847195358,66,2171,278.7,630.7754037690436,397877.61,1,0,0,0,0,0,0,0,1.0,278.7,68.8,488.6,100,0.0,0.0,0.0,0.0,0.0,0.0,5,344,5,2443,64240,510,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40190,192.168.190.10,6,2024-03-21 14:50:24,8090,13097.286224365234,5,5,426,3003,154.0,66.0,85.2,34.53925303187665,2731.0,66.0,600.6,1065.2045061864883,261809.9613354207,763.5169476098591,1.4552540249294705,2.225294639786226,6.434440612792969,0.06103515625,12.582778930664062,3.1456947326660156,2.853960564231682,7.08317756652832,0.21028518676757812,12.81285285949707,3.2032132148742676,2.749872995708761,6.434440612792969,0.32138824462890625,0,0,0,0,100,100,381.75847380492957,381.75847380492957,66,2731,342.9,796.4521893999665,634336.0900000001,1,0,0,0,0,0,0,0,1.0,342.9,85.2,600.6,100,0.0,0.0,0.0,0.0,0.0,0.0,5,426,5,3003,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40202,192.168.190.10,6,2024-03-21 14:50:24,8090,9045.839309692383,5,5,380,2505,108.0,66.0,76.0,16.29723902997069,2233.0,66.0,501.0,866.0055427074356,318931.15732321236,1105.4806146385176,1.005093256632487,1.6659758700740024,5.615234375,0.16689300537109375,8.710861206054688,2.177715301513672,2.5490884782098666,6.535530090332031,0.27060508728027344,8.878946304321289,2.2197365760803223,2.074389934548235,5.615234375,0.2377033233642578,0,0,0,0,100,100,552.7403073192588,552.7403073192588,66,2233,288.5,648.2837727415364,420271.85,1,0,0,0,0,0,0,0,1.0,288.5,76.0,501.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5,380,5,2505,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40208,192.168.190.10,6,2024-03-21 14:50:24,8090,15753.507614135742,5,5,448,3091,176.0,66.0,89.6,43.31096858764532,2819.0,66.0,618.2,1100.404362041518,224648.38223231176,634.7792659856224,1.7503897349039714,2.616527824414565,8.00323486328125,0.11754035949707031,15.36250114440918,3.840625286102295,3.330238463768393,8.835077285766602,0.5104541778564453,15.341997146606445,3.8354992866516113,3.1517332443766004,8.00323486328125,0.26726722717285156,0,0,0,0,100,100,317.3896329928112,317.3896329928112,66,2819,353.9,822.3364822261019,676237.29,1,0,0,0,0,0,0,0,1.0,353.9,89.6,618.2,100,0.0,0.0,0.0,0.0,0.0,0.0,5,448,5,3091,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40218,192.168.190.10,6,2024-03-21 14:50:24,8090,13671.398162841797,5,5,455,3133,183.0,66.0,91.0,46.10422974088169,2861.0,66.0,626.6,1117.204296447163,262445.7248090405,731.4540825224094,1.5190442403157551,3.026781781277491,10.006189346313477,0.06937980651855469,13.31186294555664,3.32796573638916,4.270358007479842,10.691642761230469,0.4220008850097656,13.50092887878418,3.375232219696045,3.8765074481386623,10.006189346313477,0.39315223693847656,0,0,0,0,100,100,365.7270412612047,365.7270412612047,66,2861,358.8,834.7768324528417,696852.3599999998,1,0,0,0,0,0,0,0,1.0,358.8,91.0,626.6,100,0.0,0.0,0.0,0.0,0.0,0.0,5,455,5,3133,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40224,192.168.190.10,6,2024-03-21 14:50:24,8090,8525.609970092773,5,5,506,2703,234.0,66.0,101.2,66.47224984909117,2431.0,66.0,540.6,945.2050782766669,376395.35602226015,1172.9366033725776,0.9472899966769748,1.1792988484295464,3.7889480590820312,0.000476837158203125,8.191823959350586,2.0479559898376465,2.1420231737477398,5.496501922607422,0.000476837158203125,8.322000503540039,2.0805001258850098,1.5895955317367978,3.7889480590820312,0.40268898010253906,0,0,0,0,100,100,586.4683016862888,586.4683016862888,66,2431,320.9,705.1125371173028,497183.6899999998,1,0,0,0,0,0,0,0,1.0,320.9,101.2,540.6,100,0.0,0.0,0.0,0.0,0.0,0.0,5,506,5,2703,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40236,192.168.190.10,6,2024-03-21 14:50:24,8090,5352.258682250977,5,5,350,2509,78.0,66.0,70.0,5.059644256269407,2237.0,66.0,501.8,867.6055324858182,534167.0068154484,1868.3700832999243,0.5946954091389974,0.5374841688332801,1.7194747924804688,0.08082389831542969,5.019187927246094,1.2547969818115234,0.6659567185130832,1.989126205444336,0.26798248291015625,4.932641983032227,1.2331604957580566,0.714500711712611,2.2704601287841797,0.2989768981933594,0,0,0,0,100,100,934.1850416499622,934.1850416499622,66,2237,285.9,650.3808807152928,422995.2899999999,1,0,0,0,0,0,0,0,1.0,285.9,70.0,501.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,350,5,2509,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40238,192.168.190.10,6,2024-03-21 14:50:24,8090,92658.04290771484,5,5,391,849,119.0,66.0,78.2,20.63395260244629,577.0,66.0,169.8,203.62357427370733,13382.5403719676,107.92371267715806,10.295338100857204,26.686144237849206,85.67070960998535,0.08535385131835938,92.40031242370605,23.100078105926514,36.58511334527885,86.39693260192871,0.26798248291015625,92.23723411560059,23.059308528900146,36.19476020241744,85.67070960998535,0.5257129669189453,0,0,0,0,100,100,53.96185633857903,53.96185633857903,66,577,124.0,151.79525684289348,23041.8,1,0,0,0,0,0,0,0,1.0,124.0,78.2,169.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,391,5,849,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40244,192.168.190.10,6,2024-03-21 14:50:24,8090,10956.048965454102,5,5,347,2449,75.0,66.0,69.4,4.176122603564219,2177.0,66.0,489.8,843.6056898812383,255201.48812917547,912.7377973146475,1.2173387739393446,1.9177274729893539,6.394624710083008,0.09441375732421875,10.565519332885742,2.6413798332214355,2.8116216830370417,7.367849349975586,0.2815723419189453,10.729312896728516,2.682328224182129,2.358356982728997,6.394624710083008,0.3826618194580078,0,0,0,0,100,100,456.36889865732377,456.36889865732377,66,2177,279.6,632.4776992116007,400028.04,1,0,0,0,0,0,0,0,1.0,279.6,69.4,489.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,347,5,2449,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40258,192.168.190.10,6,2024-03-21 14:50:24,8090,7751.226425170898,5,5,389,2725,117.0,66.0,77.8,19.84338680769994,2453.0,66.0,545.0,954.0050314332728,401742.8764418197,1290.118421457353,0.8612473805745443,0.9294573932194554,3.016233444213867,0.000476837158203125,7.373332977294922,1.8433332443237305,1.4592992362542747,4.046440124511719,0.000476837158203125,7.098674774169922,1.7746686935424805,1.0640635008015544,3.016233444213867,0.40078163146972656,0,0,0,0,100,100,645.0592107286765,645.0592107286765,66,2453,311.4,714.0228567770082,509828.64,1,0,0,0,0,0,0,0,1.0,311.4,77.8,545.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5,389,5,2725,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40264,192.168.190.10,6,2024-03-21 14:50:24,8090,13858.556747436523,5,5,352,2519,80.0,66.0,70.4,5.71314274283428,2247.0,66.0,503.8,871.6055070959568,207164.42933576478,721.5758597553632,1.5398396386040583,2.6616404430920286,8.871793746948242,0.12063980102539062,13.599872589111328,3.399968147277832,3.742844506940694,9.783744812011719,0.4601478576660156,13.399362564086914,3.3498406410217285,3.300834972970103,8.871793746948242,0.48160552978515625,0,0,0,0,100,100,360.7879298776816,360.7879298776816,66,2247,287.1,653.3171435068882,426823.29000000004,1,0,0,0,0,0,0,0,1.0,287.1,70.4,503.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,352,5,2519,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40280,192.168.190.10,6,2024-03-21 14:50:24,8090,11483.66928100586,5,5,561,2345,289.0,66.0,112.2,88.45428197662339,2073.0,66.0,469.0,802.0059850150745,253055.00610389072,870.8018104056804,1.2759632534450955,1.8487339163324223,5.724668502807617,0.09775161743164062,11.16180419921875,2.7904510498046875,2.277212857571921,5.724668502807617,0.3230571746826172,11.232137680053711,2.8080344200134277,2.3742892166420417,6.418704986572266,0.38433074951171875,0,0,0,0,100,100,435.4009052028402,435.4009052028402,66,2073,290.6,597.7837736171834,357345.44000000006,1,0,0,0,0,0,0,0,1.0,290.6,112.2,469.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5,561,5,2345,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40282,192.168.190.10,6,2024-03-21 14:50:24,8090,7814.645767211914,5,5,354,2499,82.0,66.0,70.8,6.3999999999999995,2227.0,66.0,499.8,863.6055581108774,365083.72675961803,1279.648534033011,0.8682939741346571,1.2685670683010308,4.273653030395508,0.000476837158203125,7.663249969482422,1.9158124923706055,2.011648481846479,5.280971527099609,0.000476837158203125,7.55763053894043,1.8894076347351074,1.5048825125738354,4.273653030395508,0.30517578125,0,0,0,0,100,100,639.8242670165055,639.8242670165055,66,2227,285.3,647.2542081748098,418938.01000000007,1,0,0,0,0,0,0,0,1.0,285.3,70.8,499.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,354,5,2499,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40292,192.168.190.10,6,2024-03-21 14:50:24,8090,7829.904556274414,5,5,349,2507,77.0,66.0,69.8,4.749736834815167,2235.0,66.0,501.4,866.8055375919099,364755.4040376359,1277.1547760421424,0.8699893951416016,1.196480586432782,3.8475990295410156,0.0591278076171875,7.547140121459961,1.8867850303649902,1.639893754864516,4.487037658691406,0.23317337036132812,7.631778717041016,1.907944679260254,1.3896937395905102,3.8475990295410156,0.3437995910644531,0,0,0,0,100,100,638.5773880210712,638.5773880210712,66,2235,285.6,649.8129269258961,422256.84,1,0,0,0,0,0,0,0,1.0,285.6,69.8,501.4,100,0.0,0.0,0.0,0.0,0.0,0.0,5,349,5,2507,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40304,192.168.190.10,6,2024-03-21 14:50:24,8090,9851.455688476562,5,5,361,2579,89.0,66.0,72.2,8.953211714239757,2307.0,66.0,515.8,895.6053595194704,298433.0532429816,1015.0784123910939,1.094606187608507,1.9742206911601312,6.578922271728516,0.09202957153320312,9.513378143310547,2.3783445358276367,2.905721767128353,7.353544235229492,0.25963783264160156,9.609460830688477,2.402365207672119,2.4912443487092943,6.578922271728516,0.4181861877441406,0,0,0,0,100,100,507.53920619554697,507.53920619554697,66,2307,294.0,671.0363626510862,450289.8,1,0,0,0,0,0,0,0,1.0,294.0,72.2,515.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,361,5,2579,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.190.15,40310,192.168.190.10,6,2024-03-21 14:50:24,8090,12578.248977661133,5,5,398,2879,126.0,66.0,79.6,23.405982141324472,2607.0,66.0,575.8,1015.604726259188,260529.10908505032,795.0232196675323,1.397583219740126,2.3962328226690834,7.906436920166016,0.0002384185791015625,12.304544448852539,3.0761361122131348,3.62631721039117,9.175300598144531,0.0002384185791015625,12.366056442260742,3.0915141105651855,2.9997826256171782,7.906436920166016,0.39196014404296875,0,0,0,0,100,100,397.51160983376616,397.51160983376616,66,2607,327.7,759.969742818752,577554.01,1,0,0,0,0,0,0,0,1.0,327.7,79.6,575.8,100,0.0,0.0,0.0,0.0,0.0,0.0,5,398,5,2879,64240,509,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
